2021-08-10 10:40:05,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:40:04,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:39:45,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:39:39,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:38:59,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:38:50,b'RT @Prakasam_MBFC: Tollywood Highest 100K likes Tweets: \n@urstrulyMahesh \xf0\x9f\x91\x91\n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 T\xe2\x80\xa6'
2021-08-10 10:38:49,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:38:29,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:38:12,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:38:09,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:37:46,b'RT @Prakasam_MBFC: Tollywood Highest 100K likes Tweets: \n@urstrulyMahesh \xf0\x9f\x91\x91\n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 T\xe2\x80\xa6'
2021-08-10 10:37:30,b'RT @FilmyBowl: Most Liked Tollywood Teasers in 24 Hours \xf0\x9f\x92\xa5\n\n#NTR #AlluArjun #PawanKalyan #MaheshBabu #Chiranjeevi #RamCharan #Prabhas #Pawan\xe2\x80\xa6'
2021-08-10 10:36:51,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:36:22,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:36:20,b'RT @RusthumHere: #PawanKalyan Mass Craze Thread \xf0\x9f\x94\xa5\n\nMass Herolu ante Chala mandhi Gurthostharu.. But Mass Fan Base ante Ustaad @PawanKalyan\xe2\x80\xa6'
2021-08-10 10:36:16,b'RT @sr829190: Small edit @PawanKalyan \xf0\x9f\x94\xa5\xf0\x9f\x92\xa5\n\nHope you like \xe2\x99\xa5\xef\xb8\x8f\n\nNachithe Retweet and like  \n\n#VakeelSaab\n#HariHaraVeeraMallu #BheemlaNayak #Paw\xe2\x80\xa6'
2021-08-10 10:35:24,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:34:49,b'RT @box_oficeIndian: #BheemlaNayak First single announcement very soon.\n\n#PawanKalyan #PSPKRanaMovie'
2021-08-10 10:34:39,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:34:06,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:33:55,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:33:41,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
2021-08-10 10:33:34,b'RT @ManobalaV: #BheemlaNayak 1st single announcement soon.\n\n#PawanKalyan #PSPKRanaMovie https://t.co/iqPccbEkXo'
2021-08-10 10:33:23,b'RT @MoviesBuzz9: Tollywood Highest 100K likes Tweets: \n\n\xf0\x9f\x91\x89#MaheshBabu - 28 Times**\n\xf0\x9f\x91\x89#NTR - 7 Times\n\xf0\x9f\x91\x89#RanaDaggubati - 3 Times\n\xf0\x9f\x91\x89#PawanKalyan -\xe2\x80\xa6'
